Gene	Tau	Tissue
AT2G01735	0.282852461192	root
AT2G01740	0.640410640266	carpel
AT2G01750	0.462096810798	carpel
AT2G01755	0.535648667605	shoot apical meristem
AT2G01760	0.583997932348	carpel
AT2G01770	0.914794529248	pollen
AT2G01810	1.0	pollen
AT2G01818	0.71781268916	root
AT2G01820	0.249033476738	carpel
AT2G01830	0.481110105459	root
AT2G01840	1.0	leaf
AT2G01850	0.179592673538	dark-grown seedling
AT2G01860	0.535247848073	dark-grown seedling
AT2G01870	0.455488565275	shoot apical meristem
AT2G01880	0.858357491885	root
AT2G01890	0.634518685334	root
AT2G01900	0.77270497258	root
AT2G01905	0.92071392837	carpel
AT2G01910	0.253037459779	carpel
AT2G01913	0.50062225774	receptacle
AT2G01918	0.580038336861	shoot apical meristem
AT2G01920	1.0	pollen
AT2G01930	0.276128627613	dark-grown seedling
AT2G01940	0.58194533027	dark-grown seedling
AT2G01950	0.494435151312	root
AT2G01970	0.177054227802	carpel
AT2G01980	0.505086724992	root
AT2G01990	0.466398871649	receptacle
AT2G02000	0.917312988704	root apical meristem
AT2G02010	0.734550441581	receptacle
AT2G02020	0.680195705915	root
AT2G02023	0.998223212458	pollen
AT2G02030	1.0	root apical meristem
AT2G02040	0.267999296142	receptacle
AT2G02050	0.147816317844	root
AT2G02060	0.433260306315	dark-grown seedling
AT2G02061	0.960390682029	shoot apical meristem
AT2G02070	0.361540325864	shoot apical meristem
AT2G02080	0.404900785257	dark-grown seedling
AT2G02090	0.169065500431	carpel
AT2G02100	0.312905897392	carpel
AT2G02120	0.869228845361	root
AT2G02130	0.309814807208	root apical meristem
AT2G02135	0.98093588234	shoot apical meristem
AT2G02140	0.890726220104	pollen
AT2G02147	0.99743939763	receptacle
AT2G02148	0.403313981707	carpel
AT2G02150	0.711061905299	carpel
AT2G02160	0.194939084872	dark-grown seedling
AT2G02170	0.416737295946	carpel
AT2G02180	0.263199504276	pollen
AT2G02190	1.0	light-grown seedling
AT2G02220	0.400927720067	dark-grown seedling
AT2G02230	0.244932015699	stage 12 inflorescence
AT2G02240	0.840779936344	stage 12 inflorescence
AT2G02250	0.998467529797	root
AT2G02300	0.871999082031	root
AT2G02310	0.994808906329	root
AT2G02340	0.999282299548	root apical meristem
AT2G02350	0.444704195736	root
AT2G02360	0.274305888688	aerial
AT2G02370	0.335579133072	receptacle
AT2G02380	0.734643342173	root
AT2G02390	0.336394980479	root
AT2G02400	0.208842657954	stage 12 inflorescence
AT2G02410	0.294230118497	shoot apical meristem
AT2G02430	0.933016827247	carpel
AT2G02450	0.513249115081	shoot apical meristem
AT2G02470	0.306719451458	carpel
AT2G02480	0.413655854995	root
AT2G02490	0.926765582634	receptacle
AT2G02498	0.963296857594	leaf
AT2G02500	0.423352224039	shoot apical meristem
AT2G02510	0.200108337572	root
AT2G02515	0.996912752021	receptacle
AT2G02540	0.7831579732	carpel
AT2G02550	1.0	light-grown seedling
AT2G02560	0.301461765644	carpel
AT2G02570	0.225844516823	dark-grown seedling
AT2G02580	0.994442398641	root
AT2G02590	0.347007705432	shoot apical meristem
AT2G02610	0.900422774316	root
AT2G02620	1.0	root
AT2G02630	0.875256786535	root
AT2G02680	0.831818215773	root
AT2G02690	0.958859589693	root
AT2G02700	1.0	root
AT2G02710	0.380331542441	dark-grown seedling
AT2G02720	0.910971500432	pollen
AT2G02730	0.173809768756	root
AT2G02740	0.41805836688	shoot apical meristem
AT2G02750	0.69781045311	carpel
AT2G02760	0.14939147209	receptacle
AT2G02780	0.426023245006	carpel
AT2G02790	0.437728446508	carpel
AT2G02795	1.0	root apical meristem
AT2G02800	0.269634235922	root
AT2G02810	0.349035237406	pollen
AT2G02820	0.597022031988	root
AT2G02835	0.998484433782	root
AT2G02850	0.590991774699	receptacle
AT2G02860	0.267809896355	root
AT2G02870	0.248545377854	receptacle
AT2G02880	0.414484603027	carpel
AT2G02910	0.419897514275	carpel
AT2G02930	0.883546667537	dark-grown seedling
AT2G02950	0.622845321574	dark-grown seedling
AT2G02955	0.493668552812	root
AT2G02960	0.201663093934	pollen
AT2G02970	0.509409186285	pollen
AT2G02980	0.485979226037	shoot apical meristem
AT2G02990	0.647870102022	receptacle
AT2G03010	0.552479756722	carpel
AT2G03020	0.926146567932	root apical meristem
AT2G03040	0.990853878045	receptacle
AT2G03050	0.305628488377	carpel
AT2G03060	0.564911839667	pollen
AT2G03070	0.332229765065	carpel
AT2G03090	0.420060823444	carpel
AT2G03110	0.889972515706	carpel
AT2G03120	0.182071962587	carpel
AT2G03130	0.892580424155	shoot apical meristem
AT2G03140	0.286116199468	aerial
AT2G03150	0.24239274351	carpel
AT2G03170	1.0	pollen
AT2G03200	0.835068250161	receptacle
AT2G03210	0.921151801788	carpel
AT2G03220	0.336849807839	carpel
AT2G03240	0.462397235705	carpel
AT2G03250	1.0	stage 12 inflorescence
AT2G03260	0.840383004932	carpel
AT2G03270	0.284762085432	receptacle
AT2G03280	0.55226089165	carpel
AT2G03290	0.912505332086	carpel
AT2G03291	1.0	pollen
AT2G03310	0.558730568668	leaf
AT2G03320	0.896929857704	carpel
AT2G03330	0.418374132522	dark-grown seedling
AT2G03340	0.235034765635	shoot apical meristem
AT2G03350	0.190621263782	shoot apical meristem
AT2G03360	0.874130740507	dark-grown seedling
AT2G03370	0.90950777233	root apical meristem
AT2G03380	0.764672123326	carpel
AT2G03390	0.194593804999	leaf
AT2G03410	0.831390478642	shoot apical meristem
AT2G03420	0.50117315492	pollen
AT2G03430	0.263087951614	carpel
AT2G03440	0.192502021354	stage 12 inflorescence
AT2G03450	0.578487410356	root
AT2G03470	0.27755044992	pollen
AT2G03480	0.222199459891	root
AT2G03500	0.508341199217	receptacle
AT2G03505	0.631912553127	receptacle
AT2G03510	0.261625406682	carpel
AT2G03520	0.966500675009	pollen
AT2G03530	0.53208567508	receptacle
AT2G03540	0.653511770732	aerial
AT2G03550	0.464565313685	aerial
AT2G03565	0.965933505417	stage 12 inflorescence
AT2G03570	0.999679575804	pollen
AT2G03590	0.721640202916	dark-grown seedling
AT2G03600	1.0	root
AT2G03620	0.340157419168	carpel
AT2G03630	0.955387003323	pollen
AT2G03640	0.253205953455	dark-grown seedling
AT2G03660	1.0	light-grown seedling
AT2G03667	0.424584719994	carpel
AT2G03670	0.539209999969	carpel
AT2G03680	0.144205302736	carpel
AT2G03690	0.236834171739	root apical meristem
AT2G03710	0.453186751693	leaf
AT2G03720	0.900335987344	root
AT2G03730	0.327035842437	root
AT2G03740	0.971704652078	stage 12 inflorescence
AT2G03750	0.42413374353	receptacle
AT2G03760	0.365033391808	root apical meristem
AT2G03780	0.337304390282	carpel
AT2G03800	0.243318608597	root
AT2G03810	0.396689181235	carpel
AT2G03820	0.139781849956	carpel
AT2G03821	1.0	dark-grown seedling
AT2G03822	1.0	root
AT2G03830	0.86986811525	root
AT2G03840	1.0	pollen
AT2G03850	0.90414580644	receptacle
AT2G03870	0.245568891738	carpel
AT2G03880	0.929837594569	carpel
AT2G03890	0.367522202182	dark-grown seedling
AT2G03913	1.0	stage 12 inflorescence
AT2G03931	0.894891904883	receptacle
AT2G03932	1.0	light-grown seedling
AT2G03933	0.939475847643	receptacle
AT2G03935	0.989105633256	stage 12 inflorescence
AT2G03936	0.995645188371	receptacle
AT2G03937	1.0	receptacle
AT2G03955	0.956688809678	receptacle
AT2G03958	1.0	light-grown seedling
AT2G03960	0.849294795418	receptacle
AT2G03972	0.969099485674	aerial
AT2G03980	0.550285088632	pollen
AT2G04020	1.0	stage 12 inflorescence
AT2G04025	0.887540299313	root
AT2G04030	0.269100275586	shoot apical meristem
AT2G04031	0.991496751064	carpel
AT2G04032	0.840866209421	shoot apical meristem
AT2G04033	0.850287313937	receptacle
AT2G04034	1.0	receptacle
AT2G04035	1.0	pollen
AT2G04037	0.943029375266	carpel
AT2G04038	0.954936198352	dark-grown seedling
AT2G04039	0.4822865537	leaf
AT2G04040	0.806690078811	root apical meristem
AT2G04041	0.969907349187	carpel
AT2G04045	0.974474493157	stage 12 inflorescence
AT2G04046	1.0	receptacle
AT2G04047	1.0	light-grown seedling
AT2G04050	0.788933550771	root apical meristem
AT2G04063	1.0	light-grown seedling
AT2G04066	0.897399070805	aerial
AT2G04070	0.906575792837	aerial
AT2G04080	0.586617408599	leaf
AT2G04090	0.918079331642	root
AT2G04100	0.721880945962	root apical meristem
AT2G04110	0.210570150041	dark-grown seedling
AT2G04115	0.931409381888	stage 12 inflorescence
AT2G04120	0.943192304825	root
AT2G04135	0.950405929942	aerial
AT2G04140	0.994212682056	shoot apical meristem
AT2G04160	0.535035022174	root apical meristem
AT2G04170	0.732953469937	root
AT2G04190	0.995227545023	root
AT2G04220	0.968365244648	pollen
AT2G04230	0.411794189597	dark-grown seedling
AT2G04235	0.649749862058	carpel
AT2G04240	0.352126194473	dark-grown seedling
AT2G04270	0.415139161629	shoot apical meristem
AT2G04280	0.31267762875	carpel
AT2G04305	0.305062042942	root
AT2G04320	0.914215456914	receptacle
AT2G04340	0.210950742334	carpel
AT2G04350	0.249887998675	aerial
AT2G04360	0.355053778282	shoot apical meristem
AT2G04378	0.239523366535	carpel
AT2G04380	0.680501785934	carpel
AT2G04390	0.208857784133	root apical meristem
AT2G04395	0.875687427681	shoot apical meristem
AT2G04400	0.174429200168	receptacle
AT2G04410	0.19402861854	pollen
AT2G04420	1.0	leaf
AT2G04430	0.419810580459	root
AT2G04450	0.738022100353	aerial
AT2G04460	0.747162359405	pollen
AT2G04480	0.996432484605	root
AT2G04490	1.0	pollen
AT2G04495	0.924460433591	aerial
AT2G04500	0.911266285404	root
AT2G04515	0.973965149413	aerial
AT2G04520	0.136958775353	root
AT2G04530	0.500004515741	shoot apical meristem
AT2G04540	0.287572087143	dark-grown seedling
AT2G04550	0.271188960559	dark-grown seedling
AT2G04560	0.419861271174	carpel
AT2G04570	0.57775531435	stage 12 inflorescence
AT2G04620	0.331518407516	root
AT2G04622	1.0	light-grown seedling
AT2G04625	0.851722307724	stage 12 inflorescence
AT2G04630	0.169509933186	stage 12 inflorescence
AT2G04650	0.444504264037	root
AT2G04660	0.479462584805	carpel
AT2G04675	1.0	stage 12 inflorescence
AT2G04680	0.915473480261	root
AT2G04690	0.440869926218	dark-grown seedling
AT2G04700	0.302095781274	shoot apical meristem
AT2G04740	0.276802212113	carpel
AT2G04770	1.0	light-grown seedling
AT2G04780	0.250654302486	root
AT2G04790	0.446693308817	shoot apical meristem
AT2G04795	0.51896286433	aerial
AT2G04800	0.828662555243	root
AT2G04840	1.0	light-grown seedling
AT2G04842	0.3446968265	shoot apical meristem
AT2G04845	0.372070400106	carpel
AT2G04850	0.235301595455	aerial
AT2G04852	0.33234859489	root apical meristem
AT2G04860	0.622604638205	carpel
AT2G04865	0.261560939596	carpel
AT2G04870	1.0	aerial
AT2G04880	0.26383538036	carpel
AT2G04890	0.360235132878	dark-grown seedling
AT2G04900	0.224421399182	root apical meristem
AT2G04910	0.992652664574	receptacle
AT2G04925	1.0	receptacle
AT2G04940	0.187819936427	receptacle
AT2G05000	1.0	root apical meristem
AT2G05025	0.928966293165	stage 12 inflorescence
AT2G05050	0.953383417083	pollen
AT2G05070	0.39615352836	leaf
AT2G05100	0.40729712866	aerial
AT2G05117	0.991276712281	receptacle
AT2G05120	0.482677035592	carpel
AT2G05140	1.0	root apical meristem
AT2G05160	0.697863541568	shoot apical meristem
AT2G05170	0.15503321846	dark-grown seedling
AT2G05180	0.869484772977	root
AT2G05185	0.501711671216	carpel
AT2G05190	1.0	light-grown seedling
AT2G05210	0.38404484493	carpel
AT2G05220	0.204186264489	carpel
AT2G05230	0.309023520676	carpel
AT2G05250	0.454611192498	carpel
AT2G05260	0.303923731513	root
AT2G05270	0.786215314959	dark-grown seedling
AT2G05300	0.753579280168	carpel
AT2G05310	0.344437690235	leaf
AT2G05320	0.338569600721	root
AT2G05330	0.900253114824	dark-grown seedling
AT2G05335	1.0	receptacle
AT2G05370	0.994004908045	pollen
AT2G05380	0.516843825752	dark-grown seedling
AT2G05400	1.0	dark-grown seedling
AT2G05430	1.0	root
AT2G05440	0.800295845605	root
AT2G05441	0.99853240058	root
AT2G05470	1.0	light-grown seedling
AT2G05475	1.0	light-grown seedling
AT2G05510	0.807781660635	root
AT2G05520	0.372523384094	aerial
AT2G05530	0.973625789968	dark-grown seedling
AT2G05540	0.657582333755	dark-grown seedling
AT2G05562	1.0	light-grown seedling
AT2G05580	0.976994064087	root
AT2G05590	0.22391171672	receptacle
AT2G05620	0.310102108684	leaf
AT2G05630	0.162620995841	receptacle
AT2G05632	0.429885567222	root
AT2G05635	1.0	light-grown seedling
AT2G05647	0.980740447417	aerial
AT2G05710	0.199371397338	root
AT2G05715	1.0	light-grown seedling
AT2G05753	0.755980632745	carpel
AT2G05755	0.303590297942	carpel
AT2G05760	0.565212710665	carpel
AT2G05765	0.466454442301	stage 12 inflorescence
AT2G05790	0.376334606889	carpel
AT2G05801	1.0	light-grown seedling
AT2G05810	0.363230614016	carpel
AT2G05812	0.654192393692	carpel
AT2G05820	1.0	light-grown seedling
AT2G05830	0.189672105819	carpel
AT2G05840	0.179834923587	root
AT2G05850	0.936072694403	pollen
AT2G05910	0.85151655113	receptacle
AT2G05914	0.996773782592	leaf
AT2G05915	0.98549205904	aerial
AT2G05920	0.292899525121	carpel
AT2G05940	0.333223691221	aerial
AT2G05950	0.880908765945	pollen
AT2G05990	0.231562607905	carpel
AT2G06000	0.36213765747	carpel
AT2G06005	0.411384570802	pollen
AT2G06010	0.300398812001	carpel
AT2G06025	0.266303153488	dark-grown seedling
AT2G06040	0.435010024509	pollen
AT2G06045	0.684648825516	leaf
AT2G06050	0.270773554685	leaf
AT2G06090	0.954845339624	receptacle
AT2G06095	1.0	light-grown seedling
AT2G06120	1.0	light-grown seedling
AT2G06130	1.0	light-grown seedling
AT2G06166	1.0	light-grown seedling
AT2G06200	0.789857632187	carpel
AT2G06210	0.296461412543	carpel
AT2G06230	1.0	light-grown seedling
AT2G06245	1.0	light-grown seedling
AT2G06255	0.363675750409	stage 12 inflorescence
AT2G06260	0.999853289116	pollen
AT2G06270	0.999870099694	pollen
AT2G06460	1.0	light-grown seedling
AT2G06480	0.904265030547	dark-grown seedling
AT2G06510	0.397086307689	carpel
AT2G06520	0.30607708394	shoot apical meristem
AT2G06530	0.147255442846	root
AT2G06550	1.0	leaf
AT2G06610	1.0	light-grown seedling
AT2G06640	1.0	light-grown seedling
AT2G06700	1.0	light-grown seedling
AT2G06760	1.0	light-grown seedling
AT2G06775	1.0	light-grown seedling
AT2G06810	1.0	light-grown seedling
AT2G06822	0.977650733191	stage 12 inflorescence
AT2G06845	0.96284616203	leaf
AT2G06850	0.24363650755	dark-grown seedling
AT2G06904	1.0	light-grown seedling
AT2G06906	1.0	light-grown seedling
AT2G06908	1.0	light-grown seedling
AT2G06912	1.0	light-grown seedling
AT2G06914	1.0	light-grown seedling
AT2G06925	0.392502428444	carpel
AT2G06950	0.506549759156	carpel
AT2G06960	1.0	light-grown seedling
AT2G06973	1.0	light-grown seedling
AT2G06983	0.955862028517	stage 12 inflorescence
AT2G06985	0.948894906379	dark-grown seedling
AT2G06990	0.301694572512	carpel
AT2G07000	0.904519981914	dark-grown seedling
AT2G07040	0.900597852577	pollen
AT2G07050	0.193448260669	root
AT2G07080	0.87185623425	stage 12 inflorescence
AT2G07100	1.0	pollen
AT2G07140	1.0	dark-grown seedling
AT2G07170	0.618673083086	carpel
AT2G07180	0.483272769116	pollen
AT2G07200	1.0	light-grown seedling
AT2G07340	0.251390401359	carpel
AT2G07360	0.160373610104	carpel
AT2G07400	1.0	light-grown seedling
AT2G07505	1.0	light-grown seedling
AT2G07560	0.934795764948	stage 12 inflorescence
AT2G07599	0.716885046879	stage 12 inflorescence
AT2G07600	1.0	dark-grown seedling
AT2G07635	0.980277088116	aerial
AT2G07663	0.648803170371	receptacle
AT2G07664	0.871775422701	stage 12 inflorescence
AT2G07666	0.980453807528	light-grown seedling
AT2G07667	0.853237544189	leaf
AT2G07669	0.859121498948	dark-grown seedling
AT2G07671	0.344408095142	stage 12 inflorescence
AT2G07672	0.779087337584	aerial
AT2G07673	0.830606869812	light-grown seedling
AT2G07674	0.670278434793	root apical meristem
AT2G07675	0.472533753516	dark-grown seedling
AT2G07676	0.884451504723	dark-grown seedling
AT2G07677	0.676982136297	dark-grown seedling
AT2G07678	0.932990741138	dark-grown seedling
AT2G07680	0.507830649313	root
AT2G07681	0.989439782049	light-grown seedling
AT2G07682	0.971989513565	light-grown seedling
AT2G07683	0.906981289487	stage 12 inflorescence
AT2G07684	0.661511954403	leaf
AT2G07685	0.908118437352	dark-grown seedling
AT2G07686	0.941966352895	dark-grown seedling
AT2G07687	0.604659429324	stage 12 inflorescence
AT2G07688	0.772933274839	dark-grown seedling
AT2G07689	0.687394833393	dark-grown seedling
AT2G07690	0.480707794695	carpel
AT2G07691	0.885228897237	dark-grown seedling
AT2G07692	0.781317549889	dark-grown seedling
AT2G07693	0.918310633202	dark-grown seedling
AT2G07694	1.0	light-grown seedling
AT2G07695	0.72961246924	dark-grown seedling
AT2G07696	0.644058093372	dark-grown seedling
AT2G07697	0.934643120812	dark-grown seedling
AT2G07698	0.585642291238	stage 12 inflorescence
AT2G07699	0.673961133224	dark-grown seedling
AT2G07701	0.904232741333	dark-grown seedling
AT2G07702	0.943952479256	dark-grown seedling
AT2G07703	0.772502400967	leaf
AT2G07704	0.97900196262	dark-grown seedling
AT2G07705	0.868568225355	leaf
AT2G07706	0.812076462417	stage 12 inflorescence
AT2G07707	0.551849745444	stage 12 inflorescence
AT2G07708	0.578379730434	stage 12 inflorescence
AT2G07709	0.385279398745	stage 12 inflorescence
AT2G07710	1.0	light-grown seedling
AT2G07711	0.73988152083	receptacle
AT2G07712	0.751272622471	dark-grown seedling
AT2G07713	0.944141886632	light-grown seedling
AT2G07714	0.952874742452	light-grown seedling
AT2G07715	0.450358998755	stage 12 inflorescence
AT2G07716	0.955484388575	dark-grown seedling
AT2G07717	0.770276448214	shoot apical meristem
AT2G07718	0.53680719511	leaf
AT2G07719	0.868480425178	stage 12 inflorescence
AT2G07721	0.914645336003	dark-grown seedling
AT2G07722	0.891260611383	stage 12 inflorescence
AT2G07723	0.722178133633	dark-grown seedling
AT2G07724	0.735325658417	dark-grown seedling
AT2G07725	0.525534818647	dark-grown seedling
AT2G07726	0.525878533442	dark-grown seedling
AT2G07727	0.612662843277	dark-grown seedling
AT2G07728	0.816159209462	dark-grown seedling
AT2G07729	1.0	light-grown seedling
AT2G07731	0.68122140675	stage 12 inflorescence
AT2G07732	0.92315251203	dark-grown seedling
AT2G07733	0.579087100292	dark-grown seedling
AT2G07734	0.725796284481	dark-grown seedling
AT2G07735	0.574072547415	dark-grown seedling
AT2G07736	0.803755831222	dark-grown seedling
AT2G07737	0.950097241717	dark-grown seedling
AT2G07738	0.93128304618	dark-grown seedling
AT2G07739	0.702774408242	stage 12 inflorescence
AT2G07741	0.896900678096	dark-grown seedling
AT2G07742	1.0	light-grown seedling
AT2G07743	0.980681759343	light-grown seedling
AT2G07745	0.96169543344	stage 12 inflorescence
AT2G07746	0.921204394207	leaf
AT2G07747	0.661238578667	stage 12 inflorescence
AT2G07748	0.653486977032	root apical meristem
AT2G07749	0.913599819053	light-grown seedling
AT2G07751	0.515049503889	dark-grown seedling
AT2G07753	0.916865466952	stage 12 inflorescence
AT2G07754	0.602730731566	shoot apical meristem
AT2G07755	0.912425049685	aerial
AT2G07756	0.875614054565	stage 12 inflorescence
AT2G07757	0.980880397789	light-grown seedling
AT2G07758	0.930653179415	stage 12 inflorescence
AT2G07759	0.602730731566	shoot apical meristem
AT2G07761	0.916865466952	stage 12 inflorescence
AT2G07762	0.935018718357	stage 12 inflorescence
AT2G07763	0.816506399616	stage 12 inflorescence
AT2G07764	0.966067802288	dark-grown seedling
AT2G07765	0.970641819192	dark-grown seedling
AT2G07766	0.977490654153	dark-grown seedling
AT2G07767	0.766767277946	dark-grown seedling
AT2G07768	0.969258033335	leaf
